Número,Aberto,Resolvido,Encerrado,Prioridade,Categoria,Subcategoria,Produto,Item de configuração,Grupo designado,Aberto por,Entrou para KPI?,KPI Violado?,Código de fechamento,Solução,Duração
INC101910,2025-06-22 20:40:00,2025-06-22 21:21:14.028084504,2025-06-23 00:21:14.028084504,4 - Baixa,Infraestrutura,Sub B,lhvp,CI-372,Suporte N3,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,2474.028084504107
INC101911,2025-06-22 21:26:00,2025-06-23 00:09:35.809722588,2025-06-23 03:01:35.809722588,2 - Alta,Infraestrutura,Sub C,lsin,CI-37,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,9815.809722590313
INC101912,2025-06-22 22:58:00,2025-06-23 04:18:50.025671748,2025-06-23 05:45:50.025671748,3 - Média,Rede,Sub B,lsin,CI-151,NOC N1,Manual,SIM,NAO,Erro de Configuração,Reinício de serviço,19250.02567174744
INC101913,2025-06-23 00:31:00,2025-06-23 01:04:51.886091988,2025-06-23 01:41:51.886091988,3 - Média,Aplicação,Sub B,lsin,CI-14,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,2031.8860919855072
INC101914,2025-06-23 03:35:00,2025-06-23 07:11:05.859666828,2025-06-23 08:24:05.859666828,2 - Alta,Banco de Dados,Sub A,lsin,CI-210,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,12965.85966682759
INC101915,2025-06-23 04:08:00,2025-06-23 05:37:47.289888384,2025-06-23 05:44:47.289888384,3 - Média,Aplicação,Sub B,lhco,CI-75,SRE,Manual,SIM,NAO,Falha de Rede,Reinício de serviço,5387.289888382865
INC101916,2025-06-23 06:16:00,2025-06-23 07:40:51.291854370,2025-06-23 11:08:51.291854370,3 - Média,Rede,Sub C,lhco,CI-186,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,5091.291854370906
INC101917,2025-06-23 08:03:00,2025-06-23 10:11:09.953862942,2025-06-23 12:38:09.953862942,2 - Alta,Aplicação,Sub C,lhco,CI-255,Suporte N3,Manual,SIM,NAO,Erro de Configuração,Ajuste de configuração,7689.953862939336
INC101918,2025-06-23 10:04:00,2025-06-23 12:19:43.984874202,2025-06-23 14:45:43.984874202,4 - Baixa,Rede,Sub B,lhco,CI-192,Suporte N3,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,8143.984874200481
INC101919,2025-06-23 12:09:00,2025-06-23 13:39:39.335273190,2025-06-23 16:00:39.335273190,4 - Baixa,Aplicação,Sub B,lhvp,CI-142,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,5439.335273191759
INC101920,2025-06-23 13:08:00,2025-06-23 15:05:53.319666684,2025-06-23 17:07:53.319666684,4 - Baixa,Infraestrutura,Sub C,lsin,CI-211,Suporte N3,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,7073.31966668682
INC101921,2025-06-23 14:25:00,2025-06-23 16:00:33.857377656,2025-06-23 17:37:33.857377656,2 - Alta,Banco de Dados,Sub A,lsin,CI-383,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,5733.857377656603
INC101922,2025-06-23 15:09:00,2025-06-23 15:52:52.853243220,2025-06-23 19:46:52.853243220,4 - Baixa,Banco de Dados,Sub C,lcem,CI-39,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,2632.853243221757
INC101923,2025-06-23 23:36:00,2025-06-24 00:52:54.846377964,2025-06-24 02:53:54.846377964,3 - Média,Rede,Sub B,lsin,CI-1,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,4614.846377964474
INC101924,2025-06-24 00:15:00,2025-06-24 01:23:53.637442134,2025-06-24 03:37:53.637442134,2 - Alta,Aplicação,Sub C,lsin,CI-26,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,4133.637442133298
INC101925,2025-06-24 01:30:00,2025-06-24 03:10:17.949101502,2025-06-24 05:24:17.949101502,4 - Baixa,Aplicação,Sub B,lhvp,CI-127,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,6017.949101503747
INC101926,2025-06-24 03:33:00,2025-06-24 03:46:01.484499474,2025-06-24 06:03:01.484499474,3 - Média,Infraestrutura,Sub C,lsin,CI-242,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,781.4844994722283
INC101927,2025-06-24 04:56:00,2025-06-24 07:31:23.668604058,2025-06-24 08:44:23.668604058,2 - Alta,Rede,Sub C,lsin,CI-156,SRE,Manual,SIM,NAO,Falha de Aplicação,Patch aplicado,9323.668604057419
INC101928,2025-06-24 04:57:00,2025-06-24 09:17:45.499367664,2025-06-24 10:06:45.499367664,3 - Média,Aplicação,Sub A,lhco,CI-153,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,15645.49936766643
INC101929,2025-06-24 05:30:00,2025-06-24 08:16:58.409577858,2025-06-24 10:28:58.409577858,3 - Média,Infraestrutura,Sub A,lrev,CI-232,NOC N2,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,10018.409577860028
INC101930,2025-06-24 07:23:00,2025-06-24 08:37:24.831725814,2025-06-24 11:19:24.831725814,4 - Baixa,Infraestrutura,Sub A,lhvp,CI-149,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,4464.831725812102
INC101931,2025-06-24 07:24:00,2025-06-24 10:31:57.226875312,2025-06-24 11:45:57.226875312,4 - Baixa,Banco de Dados,Sub B,lsin,CI-320,Suporte N3,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,11277.226875312119
INC101932,2025-06-24 08:37:00,2025-06-24 10:07:20.817658158,2025-06-24 10:24:20.817658158,4 - Baixa,Aplicação,Sub C,lsin,CI-233,NOC N2,Manual,NAO,NAO,Manutenção Programada,Reinício de serviço,5420.817658158587
INC101933,2025-06-24 11:28:00,2025-06-24 12:13:29.181885588,2025-06-24 16:06:29.181885588,3 - Média,Infraestrutura,Sub A,lsin,CI-84,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,2729.1818855855777
INC101934,2025-06-24 11:29:00,2025-06-24 12:47:03.773555022,2025-06-24 12:47:03.773555022,4 - Baixa,Banco de Dados,Sub B,lrev,CI-23,SRE,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,4683.773555022063
INC101935,2025-06-24 13:16:00,2025-06-24 13:31:53.007840264,2025-06-24 17:24:53.007840264,2 - Alta,Rede,Sub B,lhco,CI-232,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,953.007840261617
INC101936,2025-06-24 19:15:00,2025-06-24 20:37:32.199142169,2025-06-24 23:05:32.199142169,3 - Média,Banco de Dados,Sub A,lsin,CI-364,SRE,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,4952.199142169175
INC101937,2025-06-24 20:52:00,2025-06-24 22:32:22.214165496,2025-06-25 01:41:22.214165496,4 - Baixa,Rede,Sub B,lsin,CI-393,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,6022.214165497368
INC101938,2025-06-24 23:43:00,2025-06-25 02:23:37.123005672,2025-06-25 02:36:37.123005672,3 - Média,Banco de Dados,Sub B,lsin,CI-63,NOC N1,Manual,SIM,NAO,Falha de Aplicação,Ajuste de configuração,9637.123005672525
INC101939,2025-06-25 00:30:00,2025-06-25 01:10:56.148789330,2025-06-25 03:43:56.148789330,2 - Alta,Rede,Sub C,lsin,CI-169,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,2456.148789331368
INC101940,2025-06-25 03:28:00,2025-06-25 04:18:52.589549484,2025-06-25 07:02:52.589549484,3 - Média,Infraestrutura,Sub A,lhco,CI-80,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,3052.589549485146
INC101941,2025-06-25 04:48:00,2025-06-25 05:33:48.853977420,2025-06-25 09:23:48.853977420,3 - Média,Aplicação,Sub B,lcem,CI-86,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,2748.8539774190176
INC101942,2025-06-25 12:30:00,2025-06-25 12:44:35.094279036,2025-06-25 16:24:35.094279036,2 - Alta,Banco de Dados,Sub C,lhco,CI-194,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,875.0942790343929
INC101943,2025-06-25 13:23:00,2025-06-25 13:45:31.157250030,2025-06-25 17:29:31.157250030,4 - Baixa,Rede,Sub C,lcem,CI-138,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,1351.157250028476
INC101944,2025-06-25 18:58:00,2025-06-25 20:22:32.982171372,2025-06-25 22:03:32.982171372,2 - Alta,Aplicação,Sub C,lsin,CI-9,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,5072.982171373414
INC101945,2025-06-25 20:55:00,2025-06-25 21:50:31.169054741,2025-06-25 21:56:31.169054741,2 - Alta,Aplicação,Sub C,lrev,CI-45,SRE,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,3331.169054743854
INC101946,2025-06-25 23:36:00,2025-06-26 03:20:15.734790720,2025-06-26 04:00:15.734790720,3 - Média,Banco de Dados,Sub B,lrev,CI-8,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,13455.734790720237
INC101947,2025-06-26 00:44:00,2025-06-26 02:33:15.405715716,2025-06-26 05:15:15.405715716,2 - Alta,Banco de Dados,Sub C,lhco,CI-175,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,6555.405715713411
INC101948,2025-06-26 01:07:00,2025-06-26 01:44:32.307952902,2025-06-26 01:49:32.307952902,3 - Média,Aplicação,Sub A,lsin,CI-70,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Reinício de serviço,2252.307952901106
INC101949,2025-06-26 08:07:00,2025-06-26 10:24:40.992315072,2025-06-26 12:13:40.992315072,2 - Alta,Banco de Dados,Sub B,lrev,CI-92,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,8260.992315071353
INC101950,2025-06-26 11:06:00,2025-06-26 12:27:09.849399162,2025-06-26 13:53:09.849399162,3 - Média,Aplicação,Sub B,lhvp,CI-237,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,4869.849399159672
INC101951,2025-06-26 11:26:00,2025-06-26 12:16:37.624634460,2025-06-26 15:49:37.624634460,4 - Baixa,Infraestrutura,Sub B,lsin,CI-345,SRE,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,3037.6246344622464
INC101952,2025-06-26 12:10:00,2025-06-26 13:00:50.682147642,2025-06-26 15:11:50.682147642,4 - Baixa,Banco de Dados,Sub B,lcem,CI-97,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,3050.6821476448044
INC101953,2025-06-26 12:17:00,2025-06-26 15:11:28.392917184,2025-06-26 15:34:28.392917184,3 - Média,Infraestrutura,Sub C,lhvp,CI-38,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Patch aplicado,10468.392917181645
INC101954,2025-06-26 17:35:00,2025-06-26 18:02:27.777201894,2025-06-26 18:19:27.777201894,2 - Alta,Banco de Dados,Sub A,lhco,CI-256,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,1647.7772018938556
INC101955,2025-06-26 17:51:00,2025-06-26 18:10:20.856634980,2025-06-26 22:08:20.856634980,2 - Alta,Infraestrutura,Sub C,lhco,CI-266,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,1160.8566349821115
INC101956,2025-06-27 03:46:00,2025-06-27 04:31:34.855951632,2025-06-27 08:24:34.855951632,4 - Baixa,Rede,Sub B,lrev,CI-205,SRE,Monitoramento,NAO,NAO,Falha de Rede,Patch aplicado,2734.8559516336936
INC101957,2025-06-27 04:17:00,2025-06-27 06:06:04.847109798,2025-06-27 09:41:04.847109798,4 - Baixa,Aplicação,Sub B,lrev,CI-130,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,6544.847109796949
INC101958,2025-06-27 08:23:00,2025-06-27 09:25:27.074161848,2025-06-27 11:48:27.074161848,4 - Baixa,Rede,Sub C,lhvp,CI-123,NOC N2,Manual,NAO,NAO,Erro de Configuração,Ajuste de configuração,3747.074161850599
INC101959,2025-06-27 09:08:00,2025-06-27 10:11:49.948775232,2025-06-27 11:55:49.948775232,3 - Média,Banco de Dados,Sub C,lsin,CI-234,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,3829.948775233214
INC101960,2025-06-27 11:21:00,2025-06-27 12:29:58.214197404,2025-06-27 14:48:58.214197404,2 - Alta,Rede,Sub C,lsin,CI-318,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Reinício de serviço,4138.214197404238
INC101961,2025-06-27 12:33:00,2025-06-27 13:41:41.965898730,2025-06-27 14:42:41.965898730,3 - Média,Rede,Sub A,lsin,CI-66,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,4121.965898730866
INC101962,2025-06-27 13:30:00,2025-06-27 13:47:11.858519694,2025-06-27 14:12:11.858519694,2 - Alta,Aplicação,Sub C,lsin,CI-142,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,1031.8585196918661
INC101963,2025-06-27 14:00:00,2025-06-27 15:01:30.429947790,2025-06-27 17:04:30.429947790,3 - Média,Banco de Dados,Sub C,lhvp,CI-133,SRE,Monitoramento,SIM,NAO,Falha de Rede,Patch aplicado,3690.4299477905465
INC101964,2025-06-27 21:09:00,2025-06-27 22:27:03.916350156,2025-06-28 01:46:03.916350156,3 - Média,Infraestrutura,Sub B,lhco,CI-69,NOC N2,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,4683.916350157776
INC101965,2025-06-27 21:49:00,2025-06-28 01:11:45.919707936,2025-06-28 01:56:45.919707936,3 - Média,Infraestrutura,Sub A,lcem,CI-343,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,12165.919707935773
INC101966,2025-06-27 22:50:00,2025-06-27 23:36:11.088117738,2025-06-28 01:11:11.088117738,3 - Média,Infraestrutura,Sub A,lhco,CI-65,Suporte N3,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,2771.0881177365504
INC101967,2025-06-28 01:01:00,2025-06-28 01:58:42.225762048,2025-06-28 03:18:42.225762048,3 - Média,Infraestrutura,Sub A,lhco,CI-325,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,3462.2257620493538
INC101968,2025-06-28 02:29:00,2025-06-28 02:33:14.562456990,2025-06-28 05:33:14.562456990,3 - Média,Aplicação,Sub C,lsin,CI-33,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,254.56245699229208
INC101969,2025-06-28 02:45:00,2025-06-28 04:27:51.801806538,2025-06-28 04:27:51.801806538,2 - Alta,Aplicação,Sub B,lrev,CI-215,SRE,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,6171.801806539592
INC101970,2025-06-28 02:54:00,2025-06-28 03:30:30.412672254,2025-06-28 04:21:30.412672254,4 - Baixa,Aplicação,Sub C,lhvp,CI-58,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,2190.4126722564924
INC101971,2025-06-28 05:27:00,2025-06-28 06:53:39.493007982,2025-06-28 09:20:39.493007982,4 - Baixa,Aplicação,Sub B,lcem,CI-395,SRE,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,5199.49300798216
INC101972,2025-06-28 08:21:00,2025-06-28 08:55:47.787974712,2025-06-28 12:04:47.787974712,4 - Baixa,Aplicação,Sub C,lhco,CI-116,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,2087.7879747122065
INC101973,2025-06-28 09:24:00,2025-06-28 13:33:11.984897532,2025-06-28 17:05:11.984897532,3 - Média,Rede,Sub A,lcem,CI-218,Suporte N3,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,14951.984897532737
INC101974,2025-06-28 12:07:00,2025-06-28 15:55:52.150671798,2025-06-28 18:10:52.150671798,4 - Baixa,Aplicação,Sub A,lsin,CI-206,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Patch aplicado,13732.150671796466
INC101975,2025-06-28 12:45:00,2025-06-28 13:33:49.404766692,2025-06-28 17:08:49.404766692,2 - Alta,Aplicação,Sub C,lrev,CI-99,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,2929.404766691535
INC101976,2025-06-28 14:08:00,2025-06-28 17:18:20.278120770,2025-06-28 18:39:20.278120770,3 - Média,Banco de Dados,Sub B,lsin,CI-362,NOC N1,Manual,SIM,NAO,Erro de Configuração,Reinício de serviço,11420.278120767663
INC101977,2025-06-28 14:23:00,2025-06-28 15:25:09.323791122,2025-06-28 16:09:09.323791122,2 - Alta,Aplicação,Sub A,lsin,CI-213,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Patch aplicado,3729.3237911203737
INC101978,2025-06-28 14:46:00,2025-06-28 15:42:32.690346755,2025-06-28 18:38:32.690346755,2 - Alta,Banco de Dados,Sub A,lhco,CI-187,SRE,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3392.690346757765
INC101979,2025-06-28 16:52:00,2025-06-28 17:28:21.802776708,2025-06-28 18:38:21.802776708,3 - Média,Infraestrutura,Sub C,lcem,CI-333,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,2181.8027767100557
INC101980,2025-06-28 18:40:00,2025-06-28 19:59:39.991173684,2025-06-28 21:06:39.991173684,3 - Média,Banco de Dados,Sub A,lhco,CI-145,NOC N1,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,4779.991173684759
INC101981,2025-06-28 23:19:00,2025-06-29 00:49:18.913926906,2025-06-29 02:35:18.913926906,3 - Média,Rede,Sub A,lrev,CI-66,SRE,Manual,SIM,NAO,Falha de Rede,Ajuste de configuração,5418.913926908492
INC101982,2025-06-29 08:13:00,2025-06-29 10:16:36.336209184,2025-06-29 11:27:36.336209184,4 - Baixa,Rede,Sub B,lsin,CI-212,SRE,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,7416.336209182644
INC101983,2025-06-29 08:17:00,2025-06-29 08:45:56.909999118,2025-06-29 09:25:56.909999118,4 - Baixa,Rede,Sub C,lhvp,CI-249,NOC N1,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,1736.9099991209046
INC101984,2025-06-29 08:24:00,2025-06-29 09:08:46.175128200,2025-06-29 11:37:46.175128200,3 - Média,Infraestrutura,Sub A,lsin,CI-393,SRE,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,2686.175128197235
INC101985,2025-06-29 09:17:00,2025-06-29 11:34:27.076629006,2025-06-29 13:53:27.076629006,4 - Baixa,Rede,Sub C,lsin,CI-20,NOC N1,Monitoramento,NAO,NAO,Manutenção Programada,Ajuste de configuração,8247.076629007928
INC101986,2025-06-29 13:26:00,2025-06-29 14:04:33.133709652,2025-06-29 14:24:33.133709652,3 - Média,Aplicação,Sub C,lhco,CI-73,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,2313.1337096504785
INC101987,2025-06-29 14:52:00,2025-06-29 17:02:37.548012744,2025-06-29 19:10:37.548012744,3 - Média,Aplicação,Sub C,lhco,CI-206,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Reinício de serviço,7837.548012744788
INC101988,2025-06-29 15:37:00,2025-06-29 15:51:03.777101411,2025-06-29 16:29:03.777101411,3 - Média,Banco de Dados,Sub B,lcem,CI-99,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,843.7771014116813
INC101989,2025-06-29 16:34:00,2025-06-29 18:01:27.516774612,2025-06-29 18:16:27.516774612,4 - Baixa,Infraestrutura,Sub C,lhco,CI-221,NOC N2,Monitoramento,NAO,NAO,Manutenção Programada,Reinício de serviço,5247.516774613323
INC101990,2025-06-29 19:59:00,2025-06-29 21:05:51.777946698,2025-06-29 23:36:51.777946698,4 - Baixa,Aplicação,Sub C,lhco,CI-358,NOC N2,Monitoramento,NAO,NAO,Falha de Rede,Reinício de serviço,4011.7779466967104
INC101991,2025-06-29 21:10:00,2025-06-29 21:37:55.068049650,2025-06-30 00:29:55.068049650,3 - Média,Rede,Sub B,lsin,CI-35,NOC N2,Manual,SIM,NAO,Falha de Aplicação,Reinício de serviço,1675.0680496502237
INC101992,2025-06-29 23:02:00,2025-06-30 00:22:15.852749567,2025-06-30 03:41:15.852749567,2 - Alta,Rede,Sub A,lsin,CI-97,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,4815.8527495666485
INC101993,2025-06-29 23:56:00,2025-06-30 01:50:40.399455258,2025-06-30 05:44:40.399455258,2 - Alta,Aplicação,Sub A,lsin,CI-110,Suporte N3,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,6880.39945525579
INC101994,2025-06-30 00:46:00,2025-06-30 03:34:12.277473930,2025-06-30 07:30:12.277473930,4 - Baixa,Banco de Dados,Sub A,lrev,CI-237,NOC N1,Monitoramento,NAO,NAO,Falha de Aplicação,Reinício de serviço,10092.277473930946
INC101995,2025-06-30 02:51:00,2025-06-30 04:58:17.973576102,2025-06-30 08:42:17.973576102,2 - Alta,Infraestrutura,Sub C,lcem,CI-67,Suporte N3,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,7637.973576103609
INC101996,2025-06-30 03:07:00,2025-06-30 03:30:51.207879396,2025-06-30 04:33:51.207879396,4 - Baixa,Infraestrutura,Sub A,lsin,CI-185,NOC N1,Monitoramento,NAO,NAO,Erro de Configuração,Ajuste de configuração,1431.2078793979476
INC101997,2025-06-30 03:34:00,2025-06-30 04:09:18.876386166,2025-06-30 04:45:18.876386166,2 - Alta,Infraestrutura,Sub C,lcem,CI-357,NOC N2,Monitoramento,SIM,NAO,Erro de Configuração,Patch aplicado,2118.8763861637867
INC101998,2025-06-30 05:20:00,2025-06-30 06:13:09.475844934,2025-06-30 09:40:09.475844934,3 - Média,Banco de Dados,Sub A,lhvp,CI-55,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,3189.4758449313167
INC101999,2025-06-30 05:40:00,2025-06-30 06:13:09.953126460,2025-06-30 08:25:09.953126460,4 - Baixa,Rede,Sub C,lsin,CI-309,SRE,Monitoramento,NAO,NAO,Falha de Aplicação,Ajuste de configuração,1989.9531264584264
INC102000,2025-06-30 06:55:00,2025-06-30 07:45:47.513226924,2025-06-30 09:23:47.513226924,3 - Média,Rede,Sub C,lrev,CI-98,NOC N1,Monitoramento,SIM,NAO,Falha de Aplicação,Ajuste de configuração,3047.513226925965
INC102001,2025-06-30 10:21:00,2025-06-30 12:58:53.471408322,2025-06-30 15:30:53.471408322,3 - Média,Aplicação,Sub A,lhvp,CI-302,NOC N2,Monitoramento,SIM,NAO,Falha de Rede,Reinício de serviço,9473.471408322224
INC102002,2025-06-30 10:28:00,2025-06-30 11:13:40.761976170,2025-06-30 14:08:40.761976170,2 - Alta,Banco de Dados,Sub B,lsin,CI-50,NOC N1,Monitoramento,SIM,NAO,Erro de Configuração,Ajuste de configuração,2740.7619761728824
INC102003,2025-06-30 17:00:00,2025-06-30 17:37:29.148740010,2025-06-30 19:03:29.148740010,2 - Alta,Infraestrutura,Sub B,lsin,CI-110,Suporte N3,Manual,SIM,NAO,Manutenção Programada,Ajuste de configuração,2249.148740008178
INC102004,2025-06-30 19:03:00,2025-06-30 19:21:22.655141688,2025-06-30 21:46:22.655141688,4 - Baixa,Aplicação,Sub B,lcem,CI-184,NOC N1,Monitoramento,NAO,NAO,Falha de Rede,Ajuste de configuração,1102.6551416883144
INC102005,2025-07-01 00:10:00,2025-07-01 01:02:08.372033124,2025-07-01 01:07:08.372033124,3 - Média,Rede,Sub B,lsin,CI-144,NOC N1,Monitoramento,SIM,NAO,Falha de Rede,Ajuste de configuração,3128.372033122623
INC102006,2025-07-01 01:40:00,2025-07-01 04:46:05.335287240,2025-07-01 05:25:05.335287240,3 - Média,Banco de Dados,Sub B,lhco,CI-186,NOC N2,Monitoramento,SIM,NAO,Manutenção Programada,Ajuste de configuração,11165.335287237027
